household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
elderly_headed_hh,highest_quintile,1991,119100.0,26100.0,145200.0,200.0,29100.0,116400.0
elderly_headed_hh,highest_quintile,1992,125200.0,26700.0,151900.0,400.0,31400.0,120800.0
elderly_headed_hh,highest_quintile,1993,123500.0,28700.0,152100.0,400.0,32700.0,119800.0
elderly_headed_hh,highest_quintile,1994,129800.0,30300.0,160100.0,500.0,36200.0,124400.0
elderly_headed_hh,highest_quintile,1995,131900.0,29900.0,161800.0,500.0,37600.0,124800.0
elderly_headed_hh,highest_quintile,1996,145100.0,30800.0,175900.0,600.0,41900.0,134600.0
elderly_headed_hh,highest_quintile,1997,153700.0,31800.0,185500.0,700.0,43500.0,142700.0
elderly_headed_hh,highest_quintile,1998,167100.0,31400.0,198500.0,800.0,45500.0,153700.0
elderly_headed_hh,highest_quintile,1999,185700.0,29800.0,215500.0,700.0,51200.0,165100.0
elderly_headed_hh,highest_quintile,2000,184800.0,31600.0,216400.0,1000.0,50100.0,167300.0
elderly_headed_hh,highest_quintile,2001,164600.0,32600.0,197200.0,900.0,42300.0,155800.0
elderly_headed_hh,highest_quintile,2002,158000.0,33800.0,191800.0,1300.0,40000.0,153000.0
elderly_headed_hh,highest_quintile,2003,169600.0,33800.0,203400.0,1200.0,41700.0,162900.0
elderly_headed_hh,highest_quintile,2004,192500.0,34300.0,226800.0,1300.0,48400.0,179700.0
elderly_headed_hh,highest_quintile,2005,207100.0,34600.0,241700.0,1100.0,53300.0,189500.0
elderly_headed_hh,highest_quintile,2006,210200.0,36200.0,246400.0,1200.0,54100.0,193500.0
elderly_headed_hh,highest_quintile,2007,223500.0,36900.0,260400.0,1500.0,54600.0,207400.0
elderly_headed_hh,highest_quintile,2008,191300.0,37400.0,228700.0,1200.0,43200.0,186800.0
elderly_headed_hh,highest_quintile,2009,160200.0,42000.0,202100.0,1400.0,35600.0,167900.0
elderly_headed_hh,highest_quintile,2010,172000.0,38700.0,210600.0,1400.0,39700.0,172400.0
elderly_headed_hh,highest_quintile,2011,183900.0,37000.0,220900.0,1100.0,42800.0,179300.0
elderly_headed_hh,highest_quintile,2012,203000.0,37300.0,240400.0,1000.0,48200.0,193200.0
elderly_headed_hh,highest_quintile,2013,183000.0,37700.0,220700.0,900.0,47500.0,174200.0
elderly_headed_hh,highest_quintile,2014,198900.0,38100.0,237000.0,1100.0,52600.0,185500.0
elderly_headed_hh,highest_quintile,2015,206700.0,38400.0,245100.0,1200.0,54400.0,192000.0
elderly_headed_hh,percentiles_81_90,1979,60600.0,18200.0,78800.0,200.0,14100.0,64900.0
elderly_headed_hh,percentiles_81_90,1980,56300.0,18800.0,75100.0,300.0,12400.0,62900.0
elderly_headed_hh,percentiles_81_90,1981,53600.0,20000.0,73500.0,300.0,11200.0,62700.0
elderly_headed_hh,percentiles_81_90,1982,51700.0,22100.0,73800.0,200.0,9600.0,64400.0
elderly_headed_hh,percentiles_81_90,1983,52400.0,22500.0,74900.0,200.0,9800.0,65300.0
elderly_headed_hh,percentiles_81_90,1984,57000.0,23200.0,80200.0,100.0,11300.0,69100.0
elderly_headed_hh,percentiles_81_90,1985,56200.0,24100.0,80300.0,200.0,10700.0,69800.0
elderly_headed_hh,percentiles_81_90,1986,58600.0,25200.0,83800.0,200.0,11200.0,72900.0
elderly_headed_hh,percentiles_81_90,1987,62400.0,23300.0,85700.0,200.0,13000.0,72800.0
elderly_headed_hh,percentiles_81_90,1988,64100.0,23700.0,87800.0,200.0,13700.0,74300.0
elderly_headed_hh,percentiles_81_90,1989,63500.0,24000.0,87500.0,300.0,13300.0,74500.0
elderly_headed_hh,percentiles_81_90,1990,60700.0,24900.0,85600.0,300.0,12500.0,73400.0
elderly_headed_hh,percentiles_81_90,1991,58200.0,26300.0,84500.0,200.0,11500.0,73200.0
elderly_headed_hh,percentiles_81_90,1992,60500.0,27200.0,87700.0,400.0,12400.0,75700.0
elderly_headed_hh,percentiles_81_90,1993,58500.0,28200.0,86700.0,600.0,12000.0,75300.0
elderly_headed_hh,percentiles_81_90,1994,60900.0,28800.0,89700.0,600.0,13500.0,76800.0
elderly_headed_hh,percentiles_81_90,1995,63400.0,29000.0,92500.0,600.0,14400.0,78700.0
elderly_headed_hh,percentiles_81_90,1996,64700.0,30400.0,95000.0,600.0,14700.0,80900.0
elderly_headed_hh,percentiles_81_90,1997,66100.0,30900.0,97100.0,800.0,14900.0,82900.0
elderly_headed_hh,percentiles_81_90,1998,70600.0,30800.0,101500.0,900.0,16000.0,86400.0
elderly_headed_hh,percentiles_81_90,1999,75600.0,29700.0,105300.0,900.0,17300.0,88900.0
