income_year,group,n_households_M,n_households,earned_income,govt_transfers,priv_transfers,income_after_transfers_taxes,iat_pct_earned,tax_rate_pct,social_insurance,means_tested,fed_pit,fed_payroll,fed_corp,fed_excise,fed_other,fed_total,sl_sales,sl_income,sl_property,sl_other,sl_total,total_taxes,irs_data_available,source
1997,91-95 pctile,5.3,5300000,191900,3638,180,132924,69.3,30.7,3503,135,25800,18500,0,1400,1641,47341,5204,3942,5209,1098,15453,62794,False,CBO
1997,96-99 pctile,4.2,4200000,306900,4648,164,214452,69.9,30.1,4446,202,53100,21300,0,1800,3440,79640,5925,4736,5709,1250,17620,97260,False,CBO
1997,Top 1 percent,1.0,1000000,1471600,6265,75,1002071,68.1,31.9,6130,135,361800,31400,0,3900,26184,423284,14350,22708,12500,3027,52585,475869,False,CBO
1997,Forbes 400,0.0004,400,93042078,6265,9,66938077,71.9,28.1,6130,135,22479638,139783,0,246578,1655478,24521477,44305,1435745,99401,9347,1588798,26110275,True,Forbes400 actual
1998,Bottom,22.9,22900000,4091,23116,894,24772,605.5,-505.5,14727,8389,-1000,1200,0,600,269,1069,1176,5,814,265,2260,3329,False,CBO
1998,Second,20.0,20000000,26224,10890,704,28037,106.9,-6.9,8253,2637,500,4400,0,800,583,6283,1678,363,1079,377,3498,9781,False,CBO
1998,Middle,19.6,19600000,51000,5570,472,37500,73.5,26.5,4719,851,4300,7900,0,900,1008,14108,2220,1204,1511,499,5434,19542,False,CBO
1998,Fourth,19.8,19800000,79970,3978,243,51862,64.9,35.1,3544,434,9300,12200,0,1000,1539,24039,3106,2160,2326,699,8290,32329,False,CBO
1998,Top,21.1,21100000,190781,3826,171,107919,56.6,43.4,3617,209,46600,19100,0,1600,3486,70786,5035,4712,5190,1136,16073,86859,False,CBO
1998,81-90 pctile,10.5,10500000,150300,3269,171,101777,67.7,32.3,2991,278,17000,16200,0,1300,1157,35657,5497,4254,5377,1178,16306,51963,False,CBO
1998,91-95 pctile,5.4,5400000,200400,3756,171,137953,68.8,31.2,3548,209,27200,19400,0,1400,2068,50068,5497,4254,5377,1178,16306,66374,False,CBO
1998,96-99 pctile,4.3,4300000,326300,4730,156,226882,69.5,30.5,4522,209,57500,22200,0,1800,4270,85770,6236,5084,5879,1336,18535,104305,False,CBO
1998,Top 1 percent,1.0,1000000,1664300,7095,69,1144451,68.8,31.2,6817,278,399700,33400,0,4100,31733,468933,15541,25932,13278,3330,58081,527014,False,CBO
1998,Forbes 400,0.0004,400,110487745,7095,9,81767981,74.0,26.0,6817,278,24328248,132162,0,272186,2106668,26839264,47633,1721586,108182,10203,1887604,28726868,True,Forbes400 actual
1999,Bottom,23.0,23000000,4631,23399,963,25483,550.3,-450.3,14873,8526,-1000,1300,0,600,245,1145,1179,6,920,260,2365,3510,False,CBO
1999,Second,20.1,20100000,27994,11159,758,29671,106.0,-6.0,8347,2812,600,4500,0,900,516,6516,1761,411,1165,387,3724,10240,False,CBO
1999,Middle,19.7,19700000,53938,6153,508,40467,75.0,25.0,5101,1052,4400,8200,0,1000,910,14510,2344,1273,1489,515,5622,20132,False,CBO
1999,Fourth,20.0,20000000,84441,4051,261,55237,65.4,34.6,3609,442,9600,12500,0,1200,1383,24683,3259,2367,2489,717,8833,33516,False,CBO
1999,Top,21.4,21400000,201773,3720,184,112674,55.8,44.2,3513,207,51200,19900,0,1800,3365,76265,5340,4975,5246,1177,16738,93003,False,CBO
1999,81-90 pctile,10.5,10500000,156200,3100,184,105371,67.5,32.5,2893,207,17800,16800,0,1400,1021,37021,5847,4508,5502,1235,17092,54113,False,CBO
1999,91-95 pctile,5.4,5400000,208700,3582,184,142827,68.4,31.6,3376,207,29100,20000,0,1600,1847,52547,5847,4508,5502,1235,17092,69639,False,CBO
1999,96-99 pctile,4.4,4400000,342100,4547,170,236293,69.1,30.9,4340,207,62100,23100,0,2100,3998,91298,6563,5306,5970,1386,19225,110523,False,CBO
1999,Top 1 percent,1.1,1100000,1822800,6476,73,1244750,68.3,31.7,6269,207,448600,36500,0,4800,32376,522276,16735,28276,13778,3534,62323,584599,False,CBO
1999,Forbes 400,0.0004,400,133857918,6476,9,98996450,74.0,26.0,6269,207,29750635,130117,0,352490,2377509,32610751,51742,2076457,118076,10926,2257201,34867952,True,Forbes400 actual
2000,Bottom,24.1,24100000,4556,24121,997,26058,571.9,-471.9,15125,8996,-800,1200,0,500,230,1130,1271,3,927,285,2486,3616,False,CBO
2000,Second,20.7,20700000,28681,11403,806,30671,106.9,-6.9,8393,3010,500,4500,0,800,500,6300,1885,405,1206,423,3919,10219,False,CBO
2000,Middle,20.4,20400000,55444,6630,540,42403,76.5,23.5,5455,1175,4400,8200,0,900,879,14379,2456,1335,1492,550,5832,20211,False,CBO
2000,Fourth,20.6,20600000,87202,4471,275,57951,66.5,33.5,3922,549,9900,12700,0,1100,1360,25060,3313,2449,2431,744,8937,33997,False,CBO
2000,Top,21.9,21900000,220210,4278,191,126814,57.6,42.4,3983,295,55000,20400,0,1700,3330,80430,5355,5579,5295,1206,17435,97865,False,CBO
2000,81-90 pctile,10.8,10800000,159800,3688,191,108056,67.6,32.4,3319,369,18600,17100,0,1300,998,37998,5885,4951,5531,1258,17625,55623,False,CBO
2000,91-95 pctile,5.6,5600000,215000,4130,191,147716,68.7,31.3,3909,221,30300,20400,0,1500,1780,53980,5885,4951,5531,1258,17625,71605,False,CBO
2000,96-99 pctile,4.5,4500000,350900,5311,178,242461,69.1,30.9,5089,221,64800,23800,0,1900,3921,94421,6496,5691,5930,1390,19507,113928,False,CBO
2000,Top 1 percent,1.1,1100000,2008600,7302,74,1373331,68.4,31.6,7007,295,497900,39500,0,4500,33107,575007,17195,32578,14187,3679,67639,642646,False,CBO
2000,Forbes 400,0.0004,400,173915618,7302,8,128672875,74.0,26.0,7007,295,38768058,207660,0,389635,2866552,42231905,53884,2820724,132013,11527,3018148,45250053,True,Forbes400 actual
2001,Bottom,24.1,24100000,3933,24825,1103,26324,669.3,-569.3,15115,9710,-1000,1200,0,500,212,912,1332,3,991,299,2625,3537,True,CBO
2001,Second,21.1,21100000,28216,12817,876,32246,114.3,-14.3,9568,3249,-100,4500,0,800,457,5657,1873,403,1309,420,4006,9663,True,CBO
2001,Middle,20.5,20500000,55547,7579,584,44410,80.0,20.0,6330,1249,3500,8100,0,900,797,13297,2517,1377,1545,563,6003,19300,True,CBO
2001,Fourth,20.9,20900000,87690,4650,298,59652,68.0,32.0,4116,534,8600,12700,0,1100,1266,23666,3439,2565,2545,772,9320,32986,True,CBO
2001,Top,22.1,22100000,202670,4058,209,116429,57.4,42.6,3763,295,46700,21000,0,1500,3096,72296,5474,5996,5509,1233,18212,90508,True,CBO
2001,81-90 pctile,10.9,10900000,157400,3615,209,106268,67.5,32.5,3320,295,16800,17500,0,1200,1062,36562,6067,5216,5811,1300,18394,54956,True,CBO
2001,91-95 pctile,5.6,5600000,209300,3689,209,142475,68.1,31.9,3394,295,27700,21400,0,1400,1829,52329,6067,5216,5811,1300,18394,70723,True,CBO
2001,96-99 pctile,4.5,4500000,330900,4870,191,227355,68.7,31.3,4574,295,57600,24600,0,1800,3691,87691,6874,6223,6346,1472,20915,108606,True,CBO
2001,Top 1 percent,1.1,1100000,1599000,7009,87,1076112,67.3,32.7,6640,369,396100,38400,0,3800,27344,465644,16735,30071,13950,3584,64340,529984,True,CBO
2001,Top 0.1 percent,0.1094,109400,4125265,7009,54,2703789,65.5,34.5,6640,369,1162217,56603,0,9804,70545,1299169,24200,77581,22406,5183,129370,1428539,True,IRS T41TS top0.1 cumul
2001,Top 0.01 percent,0.0109,10940,18152300,7009,26,12354998,68.1,31.9,6640,369,4802630,215170,0,43139,310416,5371355,36733,341379,47002,7868,432982,5804337,True,IRS T41TS top0.01 cumul
2001,Top 0.001 percent,0.0011,1094,70942211,7009,13,50215059,70.8,29.2,6640,369,17054439,811927,0,168593,1213158,19248117,48567,1334168,92919,10403,1486057,20734174,True,IRS T41TS top0.001 cumul
2001,Forbes 400,0.0004,400,131098610,7009,10,95718590,73.0,27.0,6640,369,29953455,222874,0,311554,2241872,32729755,53926,2465494,126314,11550,2657284,35387039,True,Forbes400 actual
2002,Bottom,24.9,24900000,3712,26314,1082,27698,746.2,-646.2,16154,10160,-1000,1100,0,500,200,800,1295,1,1018,297,2610,3410,True,CBO
2002,Second,21.3,21300000,27471,14250,846,33628,122.4,-22.4,10406,3844,-500,4300,0,800,441,5041,1848,308,1321,422,3898,8939,True,CBO
2002,Middle,20.9,20900000,54999,8505,564,45550,82.8,17.2,6943,1562,3100,7800,0,900,769,12569,2517,1208,1650,574,5949,18518,True,CBO
2002,Fourth,21.2,21200000,86986,5113,289,60540,69.6,30.4,4474,639,8100,12300,0,1000,1222,22622,3448,2301,2689,788,9226,31848,True,CBO
2002,Top,22.3,22300000,195793,4252,203,115338,58.9,41.1,3943,309,42300,20600,0,1400,2933,67233,5441,5286,5704,1246,17677,84910,True,CBO
2002,81-90 pctile,10.9,10900000,154800,4020,203,106340,68.7,31.3,3634,387,15800,17000,0,1200,991,34991,5922,4561,5916,1293,17692,52683,True,CBO
2002,91-95 pctile,5.7,5700000,205200,3943,203,141621,69.0,31.0,3634,309,25900,21000,0,1300,1833,50033,5922,4561,5916,1293,17692,67725,True,CBO
2002,96-99 pctile,4.6,4600000,318600,4716,185,220084,69.1,30.9,4484,232,53000,24900,0,1600,3650,83150,6771,5513,6504,1479,20267,103417,True,CBO
2002,Top 1 percent,1.1,1100000,1416300,7654,88,956839,67.6,32.4,7190,464,345400,36300,0,3700,24298,409698,15824,24508,13715,3457,57504,467202,True,CBO
2002,Top 0.1 percent,0.1114,111400,3512586,7654,56,2289680,65.2,34.8,7190,464,1000359,50726,0,9176,60263,1120524,22743,60783,21597,4969,110092,1230616,True,IRS T41TS top0.1 cumul
2002,Top 0.01 percent,0.0111,11140,14970380,7654,27,10117015,67.6,32.4,7190,464,4037380,181848,0,39109,256835,4515172,34661,259054,44587,7571,345873,4861045,True,IRS T41TS top0.01 cumul
